1675296000000,23731.41000000,23765.45000000,23690.02000000,23721.03000000,4352.32269000,1675296899999,103269078.17764090,95355,2128.00241000,50496009.92453000,0
1675296900000,23721.03000000,23799.00000000,23710.01000000,23728.85000000,3817.87935000,1675297799999,90649992.93609470,90543,1970.19920000,46780403.33102810,0
1675297800000,23728.85000000,24177.44000000,23726.59000000,24172.23000000,10740.60370000,1675298699999,256801930.66018380,210873,5924.58587000,141679099.46047710,0
1675298700000,24172.23000000,24255.00000000,24066.85000000,24189.85000000,7496.35500000,1675299599999,181019105.53850140,180118,3755.34290000,90687212.92698520,0
1675299600000,24188.09000000,24209.91000000,24045.29000000,24063.89000000,4840.94455000,1675300499999,116695754.16365290,126266,2304.63539000,55554493.44644190,0
1675300500000,24062.36000000,24127.81000000,24047.42000000,24052.11000000,4210.19742000,1675301399999,101437151.34396660,108162,2196.32986000,52919641.26941880,0
1675301400000,24052.10000000,24060.11000000,23947.10000000,23985.86000000,5068.76955000,1675302299999,121626606.13385370,120428,2406.80783000,57753060.54268770,0
1675302300000,23986.85000000,23995.73000000,23946.59000000,23950.55000000,2420.22845000,1675303199999,58018909.21359230,72669,1282.49423000,30745222.13276750,0
1675303200000,23950.55000000,23988.26000000,23932.18000000,23942.85000000,2574.84676000,1675304099999,61692256.00114870,75045,1275.15236000,30554205.16451510,0
1675304100000,23942.84000000,23959.04000000,23863.00000000,23905.23000000,2988.63400000,1675304999999,71465845.51941600,82504,1515.39916000,36236573.00111130,0
1675305000000,23906.01000000,23920.00000000,23830.02000000,23897.61000000,3308.79372000,1675305899999,79002665.11378380,82753,1631.66261000,38961535.42808660,0
1675305900000,23897.61000000,23915.67000000,23876.34000000,23885.19000000,1686.80832000,1675306799999,40313453.05007700,58816,872.97004000,20863912.71835730,0
1675306800000,23884.85000000,23913.42000000,23870.88000000,23888.19000000,1784.23262000,1675307699999,42632428.30135690,63944,876.37850000,20940762.51705870,0
1675307700000,23888.19000000,23895.42000000,23854.94000000,23891.97000000,1977.35253000,1675308599999,47209424.83945350,61045,992.68570000,23701434.93668150,0
1675308600000,23891.32000000,23934.00000000,23887.00000000,23927.35000000,2098.20074000,1675309499999,50178803.98102370,61413,1107.06403000,26476297.11260480,0
1675309500000,23927.35000000,23930.93000000,23847.28000000,23848.60000000,2060.26467000,1675310399999,49218974.00218190,67631,950.39480000,22705101.79317830,0
1675310400000,23848.60000000,23873.69000000,23838.30000000,23851.68000000,2195.91597000,1675311299999,52380322.20315270,59658,1170.58715000,27923155.27235470,0
1675311300000,23851.68000000,23903.33000000,23843.42000000,23889.99000000,2055.12391000,1675312199999,49073109.56264270,60524,1107.52404000,26446632.95287390,0
1675312200000,23889.99000000,23905.57000000,23870.01000000,23899.23000000,1766.18495000,1675313099999,42194202.68816950,57901,909.19614000,21720967.77091250,0
1675313100000,23899.23000000,23907.79000000,23877.87000000,23882.87000000,1767.19446000,1675313999999,42230379.53330290,56501,902.29938000,21562769.61866070,0
1675314000000,23882.87000000,23921.00000000,23872.35000000,23919.71000000,1999.47173000,1675314899999,47778615.20386170,56267,1057.40740000,25268550.81532000,0
1675314900000,23920.12000000,23921.10000000,23855.88000000,23861.57000000,2284.78548000,1675315799999,54559055.92243990,62824,1098.88897000,26241131.57873740,0
1675315800000,23860.91000000,23874.21000000,23848.05000000,23857.84000000,1812.46399000,1675316699999,43246099.36205620,51623,857.69155000,20465221.38963290,0
1675316700000,23858.29000000,23879.00000000,23800.00000000,23804.61000000,2458.46723000,1675317599999,58614931.43625410,65355,1154.46480000,27526343.76300290,0
1675317600000,23803.74000000,23831.17000000,23727.99000000,23746.57000000,3796.56297000,1675318499999,90330990.77782290,86048,1705.78451000,40585842.27706950,0
1675318500000,23745.41000000,23771.50000000,23658.20000000,23732.22000000,3902.18579000,1675319399999,92592994.33661730,96156,1928.63734000,45766218.02406680,0
1675319400000,23732.22000000,23799.11000000,23729.48000000,23789.86000000,2517.01063000,1675320299999,59815884.41211390,71013,1248.73282000,29676046.34368690,0
1675320300000,23789.86000000,23805.00000000,23755.63000000,23786.46000000,1760.92766000,1675321199999,41879094.53175070,54367,836.51881000,19894673.23481890,0
1675321200000,23786.46000000,23830.37000000,23776.02000000,23809.68000000,2210.72141000,1675322099999,52628552.31227170,59333,1131.93876000,26946940.83945790,0
1675322100000,23809.68000000,23832.28000000,23802.66000000,23814.16000000,1767.36391000,1675322999999,42092128.12881380,51442,858.86329000,20455304.85076100,0
1675323000000,23814.16000000,23827.16000000,23762.93000000,23766.12000000,2189.94421000,1675323899999,52094733.31165430,60555,1060.46936000,25226507.65333430,0
1675323900000,23766.69000000,23788.07000000,23738.75000000,23781.12000000,2290.03111000,1675324799999,54416419.74342950,61601,1149.57282000,27317448.37717100,0
1675324800000,23780.65000000,23820.96000000,23766.16000000,23801.98000000,2469.85668000,1675325699999,58774274.85840530,63639,1294.68804000,30809881.58586640,0
1675325700000,23801.98000000,23852.75000000,23799.23000000,23839.37000000,2756.39884000,1675326599999,65668619.23231510,71976,1408.32518000,33552525.82428420,0
1675326600000,23839.38000000,23847.99000000,23785.73000000,23794.09000000,2643.91841000,1675327499999,62947549.86061270,64864,1297.43833000,30890454.86498050,0
1675327500000,23793.72000000,23806.43000000,23787.01000000,23799.59000000,1663.47269000,1675328399999,39586589.89254320,50842,831.68789000,19792558.55305850,0
1675328400000,23799.16000000,23816.28000000,23751.86000000,23756.26000000,2293.35484000,1675329299999,54558162.25532570,65370,1061.39433000,25251397.98693650,0
1675329300000,23756.25000000,23779.00000000,23750.00000000,23768.12000000,2201.57388000,1675330199999,52313066.21291890,62571,1153.61083000,27411802.28216730,0
1675330200000,23767.17000000,23804.42000000,23766.42000000,23800.62000000,1885.68563000,1675331099999,44863620.96448350,54563,976.01469000,23221384.26614140,0
1675331100000,23801.08000000,23836.00000000,23785.85000000,23830.91000000,2548.38695000,1675331999999,60682525.29644360,63539,1360.37069000,32394656.57905600,0
1675332000000,23830.23000000,23835.00000000,23791.32000000,23801.84000000,2004.80361000,1675332899999,47743724.83677120,55500,979.24269000,23320892.36717060,0
1675332900000,23801.43000000,23814.51000000,23795.72000000,23802.81000000,1637.51166000,1675333799999,38981383.58661520,47868,800.63868000,19059763.43670750,0
1675333800000,23803.37000000,23805.75000000,23770.80000000,23800.70000000,2140.14786000,1675334699999,50908330.49372300,55677,1056.87620000,25141062.72098500,0
1675334700000,23800.70000000,23804.31000000,23775.36000000,23780.17000000,1651.29828000,1675335599999,39279257.18304240,47325,827.31644000,19679355.49392030,0
1675335600000,23780.84000000,23816.99000000,23772.68000000,23813.28000000,2002.10884000,1675336499999,47641184.00555330,49903,1023.98905000,24367309.96965240,0
1675336500000,23813.70000000,23839.00000000,23799.00000000,23834.75000000,2055.21034000,1675337399999,48946303.05283570,52765,1105.57291000,26331122.72172990,0
1675337400000,23834.12000000,23850.68000000,23815.44000000,23837.70000000,2326.56612000,1675338299999,55451624.31795410,59901,1199.82241000,28597497.08765570,0
1675338300000,23837.70000000,23841.84000000,23798.01000000,23820.49000000,2061.45047000,1675339199999,49101694.33622530,56486,1018.47024000,24259375.63886900,0
1675339200000,23820.49000000,23831.92000000,23791.50000000,23823.51000000,2516.83386000,1675340099999,59931649.27403520,68494,1238.30023000,29488254.21808700,0
1675340100000,23823.72000000,23827.86000000,23794.67000000,23809.75000000,1915.20022000,1675340999999,45600643.18356980,54008,932.34934000,22199276.84156810,0
1675341000000,23809.76000000,23815.97000000,23760.83000000,23777.17000000,2752.72870000,1675341899999,65487852.40942500,68729,1295.17700000,30812356.73881570,0
1675341900000,23777.16000000,23807.26000000,23766.13000000,23800.76000000,2427.99583000,1675342799999,57766186.90836640,66410,1213.05353000,28861421.79281040,0
1675342800000,23800.77000000,23804.23000000,23753.59000000,23780.80000000,2929.58920000,1675343699999,69677642.97981990,76828,1358.30382000,32306694.36821340,0
1675343700000,23779.21000000,23813.94000000,23762.02000000,23798.96000000,3008.87116000,1675344599999,71587685.91828710,82688,1569.91410000,37352946.29504620,0
1675344600000,23798.13000000,23816.92000000,23737.08000000,23772.02000000,4058.68931000,1675345499999,96467116.61161410,95260,1951.70370000,46389942.02838740,0
1675345500000,23772.90000000,23774.81000000,23715.41000000,23766.53000000,3393.12619000,1675346399999,80577634.97895110,84951,1714.38737000,40712536.46071930,0
1675346400000,23766.53000000,23811.31000000,23753.02000000,23807.15000000,3271.53320000,1675347299999,77813047.10116430,83435,1747.23200000,41558268.77948940,0
1675347300000,23807.95000000,23945.68000000,23795.42000000,23900.84000000,6368.27853000,1675348199999,152067519.70517900,150046,3338.55203000,79718042.11878580,0
1675348200000,23901.69000000,23940.00000000,23760.00000000,23766.57000000,7652.09856000,1675349099999,182625308.69415130,165435,3590.37890000,85696090.50003770,0
1675349100000,23765.36000000,23847.15000000,23525.00000000,23609.11000000,13695.45678000,1675349999999,324559877.67912940,261213,6607.95093000,156612472.74489740,0
1675350000000,23609.11000000,23694.69000000,23550.80000000,23578.54000000,9388.79641000,1675350899999,221771140.95054620,198275,4674.20020000,110412202.25777980,0
1675350900000,23578.54000000,23690.99000000,23573.03000000,23676.91000000,5667.32443000,1675351799999,134060823.81570610,140509,2980.06313000,70493247.96613650,0
1675351800000,23676.00000000,23824.82000000,23671.76000000,23795.77000000,7501.50852000,1675352699999,178222921.60430460,159134,3960.14183000,94086218.61105290,0
1675352700000,23796.32000000,23927.21000000,23773.13000000,23839.50000000,6937.56493000,1675353599999,165424076.96085290,153218,3434.81302000,81911001.52155920,0
1675353600000,23839.50000000,23898.58000000,23780.01000000,23794.64000000,6080.69278000,1675354499999,144962751.26312110,135813,2904.81987000,69257562.67891620,0
1675354500000,23796.28000000,23863.08000000,23765.09000000,23851.97000000,4764.69095000,1675355399999,113473876.19414810,117516,2498.61771000,59508177.79833270,0
1675355400000,23851.97000000,23898.98000000,23777.84000000,23842.64000000,5327.92362000,1675356299999,127031808.83975120,128319,2555.50743000,60935043.46375850,0
1675356300000,23841.01000000,23850.00000000,23785.01000000,23790.35000000,3525.40840000,1675357199999,83949869.00823430,93689,1689.45099000,40232574.97888940,0
1675357200000,23790.35000000,23844.58000000,23780.01000000,23819.47000000,3843.25840000,1675358099999,91508790.73694710,93575,2030.98638000,48360387.54196740,0
1675358100000,23820.91000000,23851.70000000,23811.00000000,23826.96000000,3310.78590000,1675358999999,78899845.78172260,82749,1683.98313000,40132486.19224960,0
1675359000000,23828.14000000,23899.00000000,23822.41000000,23882.99000000,3488.15943000,1675359899999,83275611.88780890,95109,1876.18726000,44791693.85019010,0
