1599609600000,337.41000000,341.76000000,335.44000000,338.62000000,35417.03491000,1599613199999,12004152.57483210,17226,18025.82501000,6110652.70624050,0
1599613200000,338.67000000,339.86000000,336.55000000,339.63000000,20981.70811000,1599616799999,7095497.80665670,11818,10442.93613000,3532194.18359370,0
1599616800000,339.69000000,340.52000000,332.38000000,333.00000000,39001.84927000,1599620399999,13076094.56645060,17812,17141.91303000,5748485.92024420,0
1599620400000,333.00000000,334.67000000,330.51000000,333.95000000,30584.94733000,1599623999999,10180911.28567300,14510,15078.41165000,5019777.18790870,0
1599624000000,333.97000000,337.59000000,332.28000000,335.20000000,23025.33943000,1599627599999,7711166.38385010,11423,11944.70147000,3999296.63393870,0
1599627600000,335.21000000,338.69000000,335.00000000,336.77000000,28430.63465000,1599631199999,9584569.32581450,12933,13735.23561000,4630098.84163600,0
1599631200000,336.75000000,338.24000000,334.51000000,337.24000000,26138.52913000,1599634799999,8785299.14277530,12552,12846.69179000,4317266.20330540,0
1599634800000,337.29000000,342.84000000,337.03000000,342.40000000,36676.19505000,1599638399999,12452185.11794660,16418,19323.25261000,6560717.42885310,0
1599638400000,342.35000000,343.68000000,339.67000000,340.78000000,35091.35627000,1599641999999,11979106.64314320,15564,16252.00931000,5549361.11378010,0
1599642000000,340.78000000,347.35000000,340.20000000,346.47000000,49921.91408000,1599645599999,17198162.61723270,19611,25768.01875000,8879505.25753060,0
1599645600000,346.51000000,347.62000000,343.66000000,345.41000000,30211.49889000,1599649199999,10426134.41766830,13686,15785.08087000,5448257.93280450,0
1599649200000,345.47000000,350.00000000,345.47000000,347.56000000,49770.37864000,1599652799999,17330159.82445390,19881,26801.74203000,9334074.57353080,0
1599652800000,347.59000000,349.58000000,344.86000000,346.71000000,40858.25487000,1599656399999,14172784.57078360,14549,22197.45015000,7700073.63879210,0
1599656400000,346.71000000,351.90000000,346.52000000,347.18000000,53899.48316000,1599659999999,18828836.61850490,20076,29967.00132000,10470753.07901710,0
1599660000000,347.13000000,351.50000000,345.50000000,350.91000000,45354.86216000,1599663599999,15824289.86942270,17022,23580.61569000,8229973.39347520,0
1599663600000,350.95000000,354.85000000,350.95000000,352.46000000,62145.84933000,1599667199999,21949881.12401500,22935,35273.77305000,12459308.11986380,0
1599667200000,352.48000000,354.38000000,348.55000000,351.64000000,51894.73557000,1599670799999,18212050.59883620,20060,25365.80878000,8904937.32113690,0
1599670800000,351.63000000,352.23000000,349.26000000,351.63000000,30754.81082000,1599674399999,10796621.31752120,13693,15209.64116000,5338994.60869450,0
1599674400000,351.75000000,358.50000000,350.84000000,358.09000000,50231.44473000,1599677999999,17855258.12541640,20691,28581.22671000,10160948.39526670,0
1599678000000,358.09000000,359.00000000,355.34000000,355.97000000,35828.02746000,1599681599999,12794193.83505220,16201,17701.15278000,6322092.79174470,0
1599681600000,355.99000000,357.11000000,353.00000000,353.18000000,23864.09811000,1599685199999,8468617.42416290,11560,10824.03159000,3841351.05558890,0
1599685200000,353.18000000,356.00000000,351.34000000,353.52000000,19996.34433000,1599688799999,7080609.66746620,11041,10443.45730000,3698325.91093450,0
1599688800000,353.46000000,356.82000000,352.76000000,356.33000000,19541.34668000,1599692399999,6935351.14261440,10661,9964.19161000,3537272.55128660,0
1599692400000,356.31000000,357.00000000,350.21000000,350.85000000,40139.91957000,1599695999999,14168699.80059690,19115,18610.61711000,6568916.07659880,0
